0.020000 	 20.753787 	 16.457840 
0.020100 	 20.761153 	 16.442634 
0.020200 	 20.768552 	 16.427454 
0.020300 	 20.775986 	 16.412300 
0.020400 	 20.783454 	 16.397172 
0.020500 	 20.790956 	 16.382071 
0.020600 	 20.798493 	 16.366995 
0.020700 	 20.806063 	 16.351946 
0.020800 	 20.813667 	 16.336923 
0.020900 	 20.821306 	 16.321926 
0.021000 	 20.828978 	 16.306956 
0.021100 	 20.836684 	 16.292012 
0.021200 	 20.844425 	 16.277094 
0.021300 	 20.852199 	 16.262202 
0.021400 	 20.860007 	 16.247337 
0.021500 	 20.867850 	 16.232498 
0.021600 	 20.875726 	 16.217685 
0.021700 	 20.883636 	 16.202898 
0.021800 	 20.891579 	 16.188138 
0.021900 	 20.899557 	 16.173404 
0.022000 	 20.907569 	 16.158697 
0.022100 	 20.915614 	 16.144015 
0.022200 	 20.923693 	 16.129361 
0.022300 	 20.931806 	 16.114732 
0.022400 	 20.939953 	 16.100130 
0.022500 	 20.948133 	 16.085554 
0.022600 	 20.956347 	 16.071005 
0.022700 	 20.964595 	 16.056482 
0.022800 	 20.972876 	 16.041985 
0.022900 	 20.981191 	 16.027515 
0.023000 	 20.989540 	 16.013071 
0.023100 	 20.997922 	 15.998653 
0.023200 	 21.006338 	 15.984262 
0.023300 	 21.014788 	 15.969897 
0.023400 	 21.023271 	 15.955559 
0.023500 	 21.031788 	 15.941247 
0.023600 	 21.040338 	 15.926962 
0.023700 	 21.048922 	 15.912703 
0.023800 	 21.057539 	 15.898470 
0.023900 	 21.066190 	 15.884264 
0.024000 	 21.074874 	 15.870084 
0.024100 	 21.083592 	 15.855931 
0.024200 	 21.092343 	 15.841804 
0.024300 	 21.101128 	 15.827704 
0.024400 	 21.109945 	 15.813630 
0.024500 	 21.118797 	 15.799583 
0.024600 	 21.127681 	 15.785562 
0.024700 	 21.136599 	 15.771568 
0.024800 	 21.145551 	 15.757600 
0.024900 	 21.154535 	 15.743658 
0.025000 	 21.163553 	 15.729743 
0.025100 	 21.172605 	 15.715855 
0.025200 	 21.181689 	 15.701993 
0.025300 	 21.190807 	 15.688157 
0.025400 	 21.199958 	 15.674348 
0.025500 	 21.209142 	 15.660566 
0.025600 	 21.218360 	 15.646810 
0.025700 	 21.227610 	 15.633081 
0.025800 	 21.236894 	 15.619378 
0.025900 	 21.246211 	 15.605701 
0.026000 	 21.255561 	 15.592051 
0.026100 	 21.264944 	 15.578428 
0.026200 	 21.274360 	 15.564831 
0.026300 	 21.283809 	 15.551261 
0.026400 	 21.293292 	 15.537717 
0.026500 	 21.302807 	 15.524200 
0.026600 	 21.312356 	 15.510710 
0.026700 	 21.321937 	 15.497245 
0.026800 	 21.331552 	 15.483808 
0.026900 	 21.341199 	 15.470397 
0.027000 	 21.350880 	 15.457013 
0.027100 	 21.360593 	 15.443655 
0.027200 	 21.370339 	 15.430323 
0.027300 	 21.380119 	 15.417019 
0.027400 	 21.389931 	 15.403740 
0.027500 	 21.399776 	 15.390489 
0.027600 	 21.409654 	 15.377264 
0.027700 	 21.419565 	 15.364065 
0.027800 	 21.429508 	 15.350893 
0.027900 	 21.439485 	 15.337748 
0.028000 	 21.449494 	 15.324629 
0.028100 	 21.459536 	 15.311537 
0.028200 	 21.469611 	 15.298471 
0.028300 	 21.479719 	 15.285432 
0.028400 	 21.489859 	 15.272419 
0.028500 	 21.500032 	 15.259433 
0.028600 	 21.510238 	 15.246474 
0.028700 	 21.520477 	 15.233541 
0.028800 	 21.530748 	 15.220635 
0.028900 	 21.541052 	 15.207755 
0.029000 	 21.551389 	 15.194902 
0.029100 	 21.561758 	 15.182076 
0.029200 	 21.572160 	 15.169276 
0.029300 	 21.582594 	 15.156502 
0.029400 	 21.593061 	 15.143755 
0.029500 	 21.603561 	 15.131035 
0.029600 	 21.614093 	 15.118342 
0.029700 	 21.624658 	 15.105675 
0.029800 	 21.635255 	 15.093034 
0.029900 	 21.645885 	 15.080420 
0.030000 	 21.656548 	 15.067833 
0.030100 	 21.667243 	 15.055272 
0.030200 	 21.677970 	 15.042738 
0.030300 	 21.688730 	 15.030231 
0.030400 	 21.699522 	 15.017750 
0.030500 	 21.710347 	 15.005295 
0.030600 	 21.721204 	 14.992868 
0.030700 	 21.732094 	 14.980466 
0.030800 	 21.743016 	 14.968092 
0.030900 	 21.753970 	 14.955744 
0.031000 	 21.764957 	 14.943422 
0.031100 	 21.775976 	 14.931127 
0.031200 	 21.787027 	 14.918859 
0.031300 	 21.798111 	 14.906617 
0.031400 	 21.809227 	 14.894402 
0.031500 	 21.820376 	 14.882214 
0.031600 	 21.831556 	 14.870052 
0.031700 	 21.842769 	 14.857916 
0.031800 	 21.854014 	 14.845807 
0.031900 	 21.865292 	 14.833725 
0.032000 	 21.876601 	 14.821669 
0.032100 	 21.887943 	 14.809640 
0.032200 	 21.899317 	 14.797637 
0.032300 	 21.910723 	 14.785661 
0.032400 	 21.922162 	 14.773712 
0.032500 	 21.933632 	 14.761789 
0.032600 	 21.945135 	 14.749893 
0.032700 	 21.956670 	 14.738023 
0.032800 	 21.968237 	 14.726180 
0.032900 	 21.979836 	 14.714363 
0.033000 	 21.991467 	 14.702573 
0.033100 	 22.003130 	 14.690809 
0.033200 	 22.014825 	 14.679072 
0.033300 	 22.026553 	 14.667362 
0.033400 	 22.038312 	 14.655678 
0.033500 	 22.050103 	 14.644021 
0.033600 	 22.061927 	 14.632390 
0.033700 	 22.073782 	 14.620786 
0.033800 	 22.085669 	 14.609208 
0.033900 	 22.097588 	 14.597657 
0.034000 	 22.109540 	 14.586132 
0.034100 	 22.121523 	 14.574634 
0.034200 	 22.133538 	 14.563163 
0.034300 	 22.145585 	 14.551718 
0.034400 	 22.157663 	 14.540299 
0.034500 	 22.169774 	 14.528907 
0.034600 	 22.181917 	 14.517542 
0.034700 	 22.194091 	 14.506203 
0.034800 	 22.206297 	 14.494891 
0.034900 	 22.218535 	 14.483605 
0.035000 	 22.230805 	 14.472346 
0.035100 	 22.243107 	 14.461113 
0.035200 	 22.255440 	 14.449906 
0.035300 	 22.267806 	 14.438727 
0.035400 	 22.280203 	 14.427573 
0.035500 	 22.292631 	 14.416447 
0.035600 	 22.305092 	 14.405346 
0.035700 	 22.317584 	 14.394273 
0.035800 	 22.330108 	 14.383225 
0.035900 	 22.342663 	 14.372205 
0.036000 	 22.355250 	 14.361210 
0.036100 	 22.367869 	 14.350243 
0.036200 	 22.380520 	 14.339301 
0.036300 	 22.393202 	 14.328387 
0.036400 	 22.405916 	 14.317498 
0.036500 	 22.418661 	 14.306637 
0.036600 	 22.431438 	 14.295801 
0.036700 	 22.444246 	 14.284993 
0.036800 	 22.457086 	 14.274210 
0.036900 	 22.469958 	 14.263454 
0.037000 	 22.482861 	 14.252725 
0.037100 	 22.495796 	 14.242022 
0.037200 	 22.508762 	 14.231345 
0.037300 	 22.521759 	 14.220695 
0.037400 	 22.534789 	 14.210072 
0.037500 	 22.547849 	 14.199475 
0.037600 	 22.560941 	 14.188904 
0.037700 	 22.574065 	 14.178360 
0.037800 	 22.587220 	 14.167842 
0.037900 	 22.600406 	 14.157351 
0.038000 	 22.613624 	 14.146886 
0.038100 	 22.626873 	 14.136448 
0.038200 	 22.640153 	 14.126036 
0.038300 	 22.653465 	 14.115650 
0.038400 	 22.666808 	 14.105291 
0.038500 	 22.680183 	 14.094958 
0.038600 	 22.693588 	 14.084652 
0.038700 	 22.707025 	 14.074372 
0.038800 	 22.720494 	 14.064119 
0.038900 	 22.733993 	 14.053892 
0.039000 	 22.747524 	 14.043691 
0.039100 	 22.761086 	 14.033517 
0.039200 	 22.774680 	 14.023370 
0.039300 	 22.788304 	 14.013248 
0.039400 	 22.801960 	 14.003153 
0.039500 	 22.815647 	 13.993085 
0.039600 	 22.829365 	 13.983043 
0.039700 	 22.843115 	 13.973027 
0.039800 	 22.856895 	 13.963038 
0.039900 	 22.870707 	 13.953075 
0.040000 	 22.884549 	 13.943138 
0.040100 	 22.898423 	 13.933228 
0.040200 	 22.912328 	 13.923344 
0.040300 	 22.926264 	 13.913487 
0.040400 	 22.940231 	 13.903656 
0.040500 	 22.954229 	 13.893851 
0.040600 	 22.968258 	 13.884073 
0.040700 	 22.982319 	 13.874321 
0.040800 	 22.996410 	 13.864595 
0.040900 	 23.010532 	 13.854896 
0.041000 	 23.024685 	 13.845223 
0.041100 	 23.038869 	 13.835577 
0.041200 	 23.053084 	 13.825956 
0.041300 	 23.067330 	 13.816363 
0.041400 	 23.081607 	 13.806795 
0.041500 	 23.095915 	 13.797254 
0.041600 	 23.110253 	 13.787739 
0.041700 	 23.124623 	 13.778251 
0.041800 	 23.139023 	 13.768789 
0.041900 	 23.153455 	 13.759353 
0.042000 	 23.167917 	 13.749944 
0.042100 	 23.182410 	 13.740561 
0.042200 	 23.196933 	 13.731204 
0.042300 	 23.211488 	 13.721873 
0.042400 	 23.226073 	 13.712569 
0.042500 	 23.240689 	 13.703291 
0.042600 	 23.255336 	 13.694040 
0.042700 	 23.270013 	 13.684815 
0.042800 	 23.284722 	 13.675616 
0.042900 	 23.299461 	 13.666443 
0.043000 	 23.314230 	 13.657297 
0.043100 	 23.329031 	 13.648177 
0.043200 	 23.343861 	 13.639083 
0.043300 	 23.358723 	 13.630016 
0.043400 	 23.373615 	 13.620975 
0.043500 	 23.388538 	 13.611960 
0.043600 	 23.403492 	 13.602971 
0.043700 	 23.418476 	 13.594009 
0.043800 	 23.433490 	 13.585073 
0.043900 	 23.448535 	 13.576163 
0.044000 	 23.463611 	 13.567280 
0.044100 	 23.478717 	 13.558423 
0.044200 	 23.493854 	 13.549592 
0.044300 	 23.509021 	 13.540787 
0.044400 	 23.524219 	 13.532009 
0.044500 	 23.539447 	 13.523257 
0.044600 	 23.554705 	 13.514531 
0.044700 	 23.569994 	 13.505831 
0.044800 	 23.585314 	 13.497158 
0.044900 	 23.600664 	 13.488511 
0.045000 	 23.616044 	 13.479890 
0.045100 	 23.631455 	 13.471296 
0.045200 	 23.646895 	 13.462727 
0.045300 	 23.662367 	 13.454185 
0.045400 	 23.677868 	 13.445669 
0.045500 	 23.693400 	 13.437180 
0.045600 	 23.708962 	 13.428716 
0.045700 	 23.724555 	 13.420279 
0.045800 	 23.740177 	 13.411868 
0.045900 	 23.755830 	 13.403484 
0.046000 	 23.771514 	 13.395125 
0.046100 	 23.787227 	 13.386793 
0.046200 	 23.802970 	 13.378487 
0.046300 	 23.818744 	 13.370207 
0.046400 	 23.834548 	 13.361954 
0.046500 	 23.850382 	 13.353726 
0.046600 	 23.866246 	 13.345525 
0.046700 	 23.882141 	 13.337350 
0.046800 	 23.898065 	 13.329202 
0.046900 	 23.914019 	 13.321079 
0.047000 	 23.930004 	 13.312983 
0.047100 	 23.946018 	 13.304913 
0.047200 	 23.962063 	 13.296869 
0.047300 	 23.978138 	 13.288852 
0.047400 	 23.994242 	 13.280860 
0.047500 	 24.010377 	 13.272895 
0.047600 	 24.026541 	 13.264956 
0.047700 	 24.042736 	 13.257043 
0.047800 	 24.058960 	 13.249156 
0.047900 	 24.075214 	 13.241296 
0.048000 	 24.091499 	 13.233462 
0.048100 	 24.107813 	 13.225653 
0.048200 	 24.124156 	 13.217872 
0.048300 	 24.140530 	 13.210116 
0.048400 	 24.156934 	 13.202386 
0.048500 	 24.173367 	 13.194683 
0.048600 	 24.189830 	 13.187006 
0.048700 	 24.206323 	 13.179355 
0.048800 	 24.222846 	 13.171730 
0.048900 	 24.239398 	 13.164132 
0.049000 	 24.255980 	 13.156559 
0.049100 	 24.272592 	 13.149013 
0.049200 	 24.289234 	 13.141493 
0.049300 	 24.305905 	 13.133999 
0.049400 	 24.322606 	 13.126531 
0.049500 	 24.339336 	 13.119090 
0.049600 	 24.356096 	 13.111674 
0.049700 	 24.372886 	 13.104285 
0.049800 	 24.389705 	 13.096922 
0.049900 	 24.406553 	 13.089585 
0.050000 	 24.423432 	 13.082275 
0.050100 	 24.440339 	 13.074990 
0.050200 	 24.457277 	 13.067732 
0.050300 	 24.474243 	 13.060499 
0.050400 	 24.491240 	 13.053293 
0.050500 	 24.508265 	 13.046114 
0.050600 	 24.525320 	 13.038960 
0.050700 	 24.542405 	 13.031832 
0.050800 	 24.559518 	 13.024731 
0.050900 	 24.576662 	 13.017656 
0.051000 	 24.593834 	 13.010607 
0.051100 	 24.611036 	 13.003584 
0.051200 	 24.628267 	 12.996587 
0.051300 	 24.645527 	 12.989617 
0.051400 	 24.662817 	 12.982673 
0.051500 	 24.680136 	 12.975754 
0.051600 	 24.697484 	 12.968862 
0.051700 	 24.714861 	 12.961996 
0.051800 	 24.732268 	 12.955157 
0.051900 	 24.749703 	 12.948343 
0.052000 	 24.767168 	 12.941556 
0.052100 	 24.784662 	 12.934795 
0.052200 	 24.802185 	 12.928060 
0.052300 	 24.819737 	 12.921351 
0.052400 	 24.837318 	 12.914668 
0.052500 	 24.854928 	 12.908012 
0.052600 	 24.872568 	 12.901381 
0.052700 	 24.890236 	 12.894777 
0.052800 	 24.907933 	 12.888199 
0.052900 	 24.925659 	 12.881647 
0.053000 	 24.943414 	 12.875121 
0.053100 	 24.961198 	 12.868622 
0.053200 	 24.979011 	 12.862149 
0.053300 	 24.996852 	 12.855701 
0.053400 	 25.014723 	 12.849280 
0.053500 	 25.032622 	 12.842886 
0.053600 	 25.050550 	 12.836517 
0.053700 	 25.068507 	 12.830175 
0.053800 	 25.086493 	 12.823858 
0.053900 	 25.104507 	 12.817568 
0.054000 	 25.122550 	 12.811304 
0.054100 	 25.140622 	 12.805067 
0.054200 	 25.158723 	 12.798855 
0.054300 	 25.176852 	 12.792670 
0.054400 	 25.195009 	 12.786510 
0.054500 	 25.213196 	 12.780377 
0.054600 	 25.231411 	 12.774271 
0.054700 	 25.249654 	 12.768190 
0.054800 	 25.267926 	 12.762136 
0.054900 	 25.286226 	 12.756107 
0.055000 	 25.304555 	 12.750105 
0.055100 	 25.322913 	 12.744130 
0.055200 	 25.341299 	 12.738180 
0.055300 	 25.359713 	 12.732256 
0.055400 	 25.378155 	 12.726359 
0.055500 	 25.396626 	 12.720488 
0.055600 	 25.415126 	 12.714643 
0.055700 	 25.433653 	 12.708825 
0.055800 	 25.452209 	 12.703033 
0.055900 	 25.470793 	 12.697266 
0.056000 	 25.489406 	 12.691526 
0.056100 	 25.508046 	 12.685813 
0.056200 	 25.526715 	 12.680125 
0.056300 	 25.545412 	 12.674464 
0.056400 	 25.564137 	 12.668829 
0.056500 	 25.582890 	 12.663220 
0.056600 	 25.601672 	 12.657638 
0.056700 	 25.620481 	 12.652081 
0.056800 	 25.639319 	 12.646551 
0.056900 	 25.658184 	 12.641047 
0.057000 	 25.677077 	 12.635570 
0.057100 	 25.695999 	 12.630119 
0.057200 	 25.714948 	 12.624694 
0.057300 	 25.733925 	 12.619295 
0.057400 	 25.752930 	 12.613922 
0.057500 	 25.771963 	 12.608576 
0.057600 	 25.791024 	 12.603256 
0.057700 	 25.810112 	 12.597962 
0.057800 	 25.829229 	 12.592695 
0.057900 	 25.848373 	 12.587454 
0.058000 	 25.867544 	 12.582239 
0.058100 	 25.886744 	 12.577050 
0.058200 	 25.905971 	 12.571888 
0.058300 	 25.925226 	 12.566752 
0.058400 	 25.944508 	 12.561642 
0.058500 	 25.963818 	 12.556559 
0.058600 	 25.983156 	 12.551502 
0.058700 	 26.002521 	 12.546471 
0.058800 	 26.021913 	 12.541466 
0.058900 	 26.041333 	 12.536488 
0.059000 	 26.060780 	 12.531536 
0.059100 	 26.080255 	 12.526611 
0.059200 	 26.099757 	 12.521712 
0.059300 	 26.119287 	 12.516839 
0.059400 	 26.138844 	 12.511992 
0.059500 	 26.158428 	 12.507172 
0.059600 	 26.178039 	 12.502379 
0.059700 	 26.197678 	 12.497611 
0.059800 	 26.217344 	 12.492870 
0.059900 	 26.237037 	 12.488156 
0.060000 	 26.256757 	 12.483467 
0.060100 	 26.276504 	 12.478806 
0.060200 	 26.296279 	 12.474170 
0.060300 	 26.316080 	 12.469561 
0.060400 	 26.335909 	 12.464978 
0.060500 	 26.355764 	 12.460422 
0.060600 	 26.375646 	 12.455892 
0.060700 	 26.395556 	 12.451389 
0.060800 	 26.415492 	 12.446912 
0.060900 	 26.435455 	 12.442461 
0.061000 	 26.455445 	 12.438037 
0.061100 	 26.475461 	 12.433639 
0.061200 	 26.495505 	 12.429268 
0.061300 	 26.515575 	 12.424923 
0.061400 	 26.535672 	 12.420605 
0.061500 	 26.555795 	 12.416313 
0.061600 	 26.575946 	 12.412048 
0.061700 	 26.596122 	 12.407809 
0.061800 	 26.616326 	 12.403596 
0.061900 	 26.636556 	 12.399410 
0.062000 	 26.656812 	 12.395251 
0.062100 	 26.677095 	 12.391118 
0.062200 	 26.697404 	 12.387012 
0.062300 	 26.717740 	 12.382932 
0.062400 	 26.738102 	 12.378878 
0.062500 	 26.758490 	 12.374851 
0.062600 	 26.778905 	 12.370851 
0.062700 	 26.799346 	 12.366878 
0.062800 	 26.819813 	 12.362930 
0.062900 	 26.840306 	 12.359010 
0.063000 	 26.860826 	 12.355116 
0.063100 	 26.881372 	 12.351248 
0.063200 	 26.901943 	 12.347408 
0.063300 	 26.922541 	 12.343593 
0.063400 	 26.943165 	 12.339806 
0.063500 	 26.963815 	 12.336045 
0.063600 	 26.984491 	 12.332310 
0.063700 	 27.005192 	 12.328603 
0.063800 	 27.025920 	 12.324922 
0.063900 	 27.046673 	 12.321267 
0.064000 	 27.067452 	 12.317639 
0.064100 	 27.088257 	 12.314038 
0.064200 	 27.109088 	 12.310464 
0.064300 	 27.129944 	 12.306916 
0.064400 	 27.150826 	 12.303395 
0.064500 	 27.171734 	 12.299901 
0.064600 	 27.192667 	 12.296433 
0.064700 	 27.213626 	 12.292992 
0.064800 	 27.234610 	 12.289578 
0.064900 	 27.255619 	 12.286191 
0.065000 	 27.276654 	 12.282830 
